frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/heatintensity	/actuator/inflate	
490	8.135668	0.72869045	5.4268146	0.0	101.259	
491	8.134742	0.69717026	5.43234	0.0	99.238846	
492	8.134742	0.69717026	5.43234	0.0	97.40907	
493	8.134742	0.69717026	5.43234	0.0	95.69758	
494	8.134742	0.69717026	5.43234	0.0	94.34572	
495	8.134742	0.69717026	5.43234	0.0	93.227806	
496	8.134742	0.69717026	5.43234	0.0	92.459435	
497	8.134742	0.69717026	5.43234	0.0	91.99896	
498	8.134742	0.69717026	5.43234	0.0	91.824165	
499	8.134742	0.69717026	5.43234	0.0	91.824165	
500	8.134742	0.69717026	5.43234	0.0	91.824165	
501	8.134742	0.69717026	5.43234	0.0	91.824165	
502	8.134742	0.69717026	5.43234	0.0	92.0449	
503	8.235255	0.6327317	5.2868347	0.0	92.86229	
504	8.235255	0.6327317	5.2868347	0.0	94.38459	
505	8.235255	0.6327317	5.2868347	0.0	96.802635	
506	8.235255	0.6327317	5.2868347	0.0	99.03488	
507	8.235255	0.6327317	5.2868347	0.0	101.73108	
508	8.235255	0.6327317	5.2868347	0.0	104.23479	
509	8.235255	0.6327317	5.2868347	0.0	106.44598	
510	8.235255	0.6327317	5.2868347	0.0	107.91491	
511	8.235255	0.6327317	5.2868347	0.0	108.94076	
512	8.235255	0.6327317	5.2868347	0.0	109.639496	
513	8.235255	0.6327317	5.2868347	0.0	110.099625	
514	8.235255	0.6327317	5.2868347	0.0	110.32554	
515	8.379449	0.5313839	5.066839	0.0	110.56305	
516	8.379449	0.5313839	5.066839	0.0	110.677246	
517	8.379449	0.5313839	5.066839	0.0	110.677246	
518	8.379449	0.5313839	5.066839	0.0	110.31832	
519	8.379449	0.5313839	5.066839	0.0	108.90179	
520	8.379449	0.5313839	5.066839	0.0	106.55163	
521	8.379449	0.5313839	5.066839	0.0	103.69337	
522	8.49275	0.43629402	4.883978	0.0	101.316154	
523	8.49275	0.43629402	4.883978	0.0	98.35647	
524	8.49275	0.43629402	4.883978	0.0	95.25673	
525	8.49275	0.43629402	4.883978	0.0	92.70592	
526	8.49275	0.43629402	4.883978	0.0	90.52233	
527	8.49275	0.43629402	4.883978	0.0	87.86503	
528	8.49275	0.43629402	4.883978	0.0	85.06865	
529	8.49275	0.43629402	4.883978	0.0	82.44046	
530	8.49275	0.43629402	4.883978	0.0	80.30756	
531	8.49275	0.43629402	4.883978	0.0	77.70921	
532	8.49275	0.43629402	4.883978	0.0	74.7898	
533	8.49275	0.43629402	4.883978	0.0	72.17244	
534	8.537162	0.4284329	4.8066316	0.0	69.84289	
535	8.537162	0.4284329	4.8066316	0.0	67.22295	
536	8.537162	0.4284329	4.8066316	0.0	64.475784	
537	8.537162	0.4284329	4.8066316	0.0	61.732666	
538	8.537162	0.4284329	4.8066316	0.0	59.53042	
539	8.537162	0.4284329	4.8066316	0.0	57.076385	
540	8.568253	0.44815075	4.749168	0.0	54.35176	
541	8.568253	0.44815075	4.749168	0.0	51.952026	
542	8.568253	0.44815075	4.749168	0.0	49.853333	
543	8.568253	0.44815075	4.749168	0.0	48.032864	
544	8.568253	0.44815075	4.749168	0.0	46.08939	
545	8.568253	0.44815075	4.749168	0.0	43.90176	
546	8.598769	0.4712819	4.691423	0.0	41.76461	
547	8.598769	0.4712819	4.691423	0.0	40.02201	
548	8.598769	0.4712819	4.691423	0.0	38.35706	
549	8.598769	0.4712819	4.691423	0.0	36.417725	
550	8.598769	0.4712819	4.691423	0.0	34.273796	
551	8.598769	0.4712819	4.691423	0.0	32.018948	
552	8.598769	0.4712819	4.691423	0.0	29.986311	
553	8.598769	0.4712819	4.691423	0.0	28.336792	
554	8.598769	0.4712819	4.691423	0.0	26.908192	
555	8.598769	0.4712819	4.691423	0.0	25.225811	
556	8.598769	0.4712819	4.691423	0.0	23.562773	
557	8.598769	0.4712819	4.691423	0.0	21.888742	
558	8.615892	0.50826925	4.6560135	0.0	20.341791	
559	8.615892	0.50826925	4.6560135	0.0	19.016594	
560	8.615892	0.50826925	4.6560135	0.0	17.81691	
561	8.615892	0.50826925	4.6560135	0.0	16.635588	
562	8.615892	0.50826925	4.6560135	0.0	15.341261	
563	8.615892	0.50826925	4.6560135	0.0	13.9044695	
564	8.622004	0.54375863	4.6406655	0.0	12.349496	
565	8.622004	0.54375863	4.6406655	0.0	10.923539	
566	8.622004	0.54375863	4.6406655	0.0	9.574205	
567	8.622004	0.54375863	4.6406655	0.0	8.476914	
568	8.622004	0.54375863	4.6406655	0.0	7.641294	
569	8.622004	0.54375863	4.6406655	0.0	6.956981	
570	8.622004	0.54375863	4.6406655	0.0	6.48083	
571	8.622004	0.54375863	4.6406655	0.0	6.00205	
572	8.622004	0.54375863	4.6406655	0.0	5.591197	
573	8.622004	0.54375863	4.6406655	0.0	5.231196	
574	8.622004	0.54375863	4.6406655	0.0	4.812695	
575	8.622004	0.54375863	4.6406655	0.0	4.390622	
576	8.622004	0.567898	4.624592	0.0	4.390622	
577	8.629081	0.567898	4.624592	0.0	3.9135551	
578	8.629081	0.567898	4.624592	0.0	3.6761036	
579	8.629081	0.567898	4.624592	0.0	3.4395018	
580	8.629081	0.567898	4.624592	0.0	3.200364	
581	8.629081	0.567898	4.624592	0.0	3.0993636	
582	8.629081	0.567898	4.624592	0.0	2.979695	
583	8.629081	0.567898	4.624592	0.0	2.860956	
584	8.629081	0.567898	4.624592	0.0	2.7416196	
585	8.629081	0.567898	4.624592	0.0	2.622801	
586	8.629081	0.567898	4.624592	0.0	2.5050976	
587	8.629081	0.567898	4.624592	0.0	2.385336	
588	8.633866	0.5801431	4.614128	0.0	2.2594142	
589	8.633866	0.5801431	4.614128	0.0	2.0907657	
590	8.633866	0.5801431	4.614128	0.0	2.0303273	
591	8.633866	0.5801431	4.614128	0.0	2.0303273	
592	8.633866	0.5801431	4.614128	0.0	2.0303273	
593	8.633866	0.5801431	4.614128	0.0	2.0303273	
594	8.633866	0.5801431	4.614128	0.0	2.0303273	
595	8.630133	0.5939193	4.619357	0.0	2.0303273	
596	8.630133	0.5939193	4.619357	0.0	2.0303273	
597	8.630133	0.5939193	4.619357	0.0	2.0303273	
598	8.630133	0.5939193	4.619357	0.0	2.0303273	
599	8.630133	0.5939193	4.619357	0.0	2.0303273	
600	8.630133	0.5939193	4.619357	0.0	2.0303273	
601	8.630133	0.5939193	4.619357	0.0	2.0303273	
602	8.630133	0.5939193	4.619357	0.0	2.359671	
603	8.630133	0.5939193	4.619357	0.0	2.5971622	
604	8.630133	0.5939193	4.619357	0.0	2.836685	
605	8.630133	0.5939193	4.619357	0.0	3.0750527	
606	8.630133	0.5939193	4.619357	0.0	3.3130753	
607	8.635603	0.60262394	4.607993	0.0	3.5518012	
608	8.635603	0.60262394	4.607993	0.0	3.7892795	
609	8.635603	0.60262394	4.607993	0.0	4.028271	
610	8.635603	0.60262394	4.607993	0.0	4.2664127	
611	8.635603	0.60262394	4.607993	0.0	4.684529	
612	8.635603	0.60262394	4.607993	0.0	5.1618347	
613	8.6368685	0.6047753	4.6053376	0.0	5.687444	
614	8.6368685	0.6047753	4.6053376	0.0	6.4045653	
615	8.6368685	0.6047753	4.6053376	0.0	7.284174	
616	8.6368685	0.6047753	4.6053376	0.0	8.413303	
617	8.6368685	0.6047753	4.6053376	0.0	9.872029	
618	8.6368685	0.6047753	4.6053376	0.0	11.303589	
619	8.6368685	0.6047753	4.6053376	0.0	12.583443	
620	8.6368685	0.6047753	4.6053376	0.0	13.628513	
621	8.6368685	0.6047753	4.6053376	0.0	14.572464	
622	8.6368685	0.6047753	4.6053376	0.0	15.385367	
623	8.6368685	0.6047753	4.6053376	0.0	16.104666	
624	8.6368685	0.6047753	4.6053376	0.0	17.070232	
625	8.6133795	0.61947614	4.6471863	0.0	18.02746	
626	8.6133795	0.61947614	4.6471863	0.0	19.47935	
627	8.6133795	0.61947614	4.6471863	0.0	20.924904	
628	8.6133795	0.61947614	4.6471863	0.0	22.345243	
629	8.6133795	0.61947614	4.6471863	0.0	23.775623	
630	8.6133795	0.61947614	4.6471863	0.0	24.851616	
631	8.6133795	0.61947614	4.6471863	0.0	25.80883	
632	8.6133795	0.61947614	4.6471863	0.0	26.763205	
633	8.6133795	0.61947614	4.6471863	0.0	28.034016	
634	8.6133795	0.61947614	4.6471863	0.0	29.48103	
635	8.6133795	0.61947614	4.6471863	0.0	31.135796	
636	8.6133795	0.61947614	4.6471863	0.0	32.705265	
637	8.546393	0.6674682	4.762776	0.0	34.133495	
638	8.546393	0.6674682	4.762776	0.0	35.25985	
639	8.546393	0.6674682	4.762776	0.0	36.29601	
640	8.546393	0.6674682	4.762776	0.0	37.495815	
641	8.546393	0.6674682	4.762776	0.0	38.895325	
642	8.546393	0.6674682	4.762776	0.0	40.59488	
643	8.486989	0.6884147	4.8649244	0.0	42.426445	
644	8.486989	0.6884147	4.8649244	0.0	44.094368	
645	8.486989	0.6884147	4.8649244	0.0	45.505215	
646	8.486989	0.6884147	4.8649244	0.0	46.696167	
647	8.486989	0.6884147	4.8649244	0.0	47.948387	
648	8.486989	0.6884147	4.8649244	0.0	49.559063	
649	8.486989	0.6884147	4.8649244	0.0	51.40648	
650	8.486989	0.6884147	4.8649244	0.0	53.49174	
651	8.486989	0.6884147	4.8649244	0.0	55.049374	
652	8.486989	0.6884147	4.8649244	0.0	56.435986	
653	8.486989	0.6884147	4.8649244	0.0	57.74823	
654	8.486989	0.6884147	4.8649244	0.0	59.05812	
655	8.397365	0.7201474	5.0135856	0.0	60.732822	
656	8.397365	0.7201474	5.0135856	0.0	62.7117	
657	8.397365	0.7201474	5.0135856	0.0	64.46235	
658	8.397365	0.7201474	5.0135856	0.0	65.98176	
659	8.397365	0.7201474	5.0135856	0.0	67.261215	
660	8.397365	0.7201474	5.0135856	0.0	68.71997	
661	8.293318	0.76407564	5.1775923	0.0	70.425354	
662	8.293318	0.76407564	5.1775923	0.0	72.46267	
663	8.293318	0.76407564	5.1775923	0.0	74.46921	
664	8.293318	0.76407564	5.1775923	0.0	76.14651	
665	8.293318	0.76407564	5.1775923	0.0	77.56688	
666	8.293318	0.76407564	5.1775923	0.0	79.11939	
667	8.293318	0.76407564	5.1775923	0.0	81.13946	
668	8.293318	0.76407564	5.1775923	0.0	83.2897	
669	8.293318	0.76407564	5.1775923	0.0	85.432755	
670	8.293318	0.76407564	5.1775923	0.0	86.99985	
671	8.293318	0.76407564	5.1775923	0.0	88.44005	
672	8.293318	0.76407564	5.1775923	0.0	89.87665	
673	8.293318	0.76407564	5.1775923	0.0	91.82033	
674	8.217498	0.7571416	5.298098	0.0	93.9882	
675	8.217498	0.7571416	5.298098	0.0	95.95391	
676	8.217498	0.7571416	5.298098	0.0	97.526276	
677	8.217498	0.7571416	5.298098	0.0	98.96542	
678	8.217498	0.7571416	5.298098	0.0	100.53884	
679	8.217498	0.7571416	5.298098	0.0	102.652885	
680	8.217498	0.7571416	5.298098	0.0	104.780045	
681	8.217498	0.7571416	5.298098	0.0	106.787315	
682	8.217498	0.7571416	5.298098	0.0	108.40817	
683	8.217498	0.7571416	5.298098	0.0	109.840416	
684	8.217498	0.7571416	5.298098	0.0	111.51376	
685	8.217498	0.7571416	5.298098	0.0	113.722	
686	8.146702	0.7439427	5.40816	0.0	116.056946	
687	8.146702	0.7439427	5.40816	0.0	117.790794	
688	8.146702	0.7439427	5.40816	0.0	119.28857	
689	8.146702	0.7439427	5.40816	0.0	120.448975	
690	8.146702	0.7439427	5.40816	0.0	121.91403	
691	8.146702	0.7439427	5.40816	0.0	123.50189	
692	8.080633	0.7499162	5.505578	0.0	125.49353	
693	8.080633	0.7499162	5.505578	0.0	127.18877	
694	8.080633	0.7499162	5.505578	0.0	128.725	
695	8.080633	0.7499162	5.505578	0.0	130.0061	
696	8.080633	0.7499162	5.505578	0.0	131.46455	
697	8.080633	0.7499162	5.505578	0.0	132.90456	
698	8.080633	0.7499162	5.505578	0.0	134.6942	
699	8.080633	0.7499162	5.505578	0.0	136.48863	
700	8.080633	0.7499162	5.505578	0.0	138.1599	
701	8.080633	0.7499162	5.505578	0.0	139.57115	
702	8.080633	0.7499162	5.505578	0.0	140.646	
703	8.080633	0.7499162	5.505578	0.0	141.71979	
704	8.053984	0.72096306	5.5483284	0.0	142.89963	
705	8.053984	0.72096306	5.5483284	0.0	144.45262	
706	8.053984	0.72096306	5.5483284	0.0	146.1194	
707	8.053984	0.72096306	5.5483284	0.0	147.903	
708	8.053984	0.72096306	5.5483284	0.0	149.46626	
709	8.053984	0.72096306	5.5483284	0.0	150.80333	
710	8.053984	0.72096306	5.5483284	0.0	152.11122	
711	8.053984	0.72096306	5.5483284	0.0	152.11122	
712	8.053984	0.72096306	5.5483284	0.0	155.28416	
713	8.053984	0.72096306	5.5483284	0.0	157.14352	
714	8.053984	0.72096306	5.5483284	0.0	158.98128	
715	8.053984	0.72096306	5.5483284	0.0	160.45045	
716	8.014785	0.6898121	5.608723	0.0	161.68428	
717	8.014785	0.6898121	5.608723	0.0	162.76028	
718	8.014785	0.6898121	5.608723	0.0	164.01747	
719	8.014785	0.6898121	5.608723	0.0	165.51817	
720	8.014785	0.6898121	5.608723	0.0	167.06955	
721	8.014785	0.6898121	5.608723	0.0	168.54431	
722	8.014785	0.6898121	5.608723	0.0	169.98375	
723	7.946241	0.68120533	5.7064533	0.0	171.41711	
724	7.946241	0.68120533	5.7064533	0.0	172.38544	
725	7.946241	0.68120533	5.7064533	0.0	173.48213	
726	7.946241	0.68120533	5.7064533	0.0	174.70197	
727	7.946241	0.68120533	5.7064533	0.0	176.1626	
728	7.946241	0.68120533	5.7064533	0.0	177.5926	
729	7.946241	0.68120533	5.7064533	0.0	178.88486	
730	7.946241	0.68120533	5.7064533	0.0	180.19266	
731	7.946241	0.68120533	5.7064533	0.0	181.23422	
732	7.946241	0.68120533	5.7064533	0.0	182.16391	
733	7.946241	0.68120533	5.7064533	0.0	182.99248	
734	7.946241	0.68120533	5.7064533	0.0	183.96751	
735	7.8871126	0.6667688	5.7895823	0.0	184.92566	
736	7.8871126	0.6667688	5.7895823	0.0	186.38689	
737	7.8871126	0.6667688	5.7895823	0.0	187.80649	
738	7.8871126	0.6667688	5.7895823	0.0	189.24103	
739	7.8871126	0.6667688	5.7895823	0.0	190.7911	
740	7.8871126	0.6667688	5.7895823	0.0	192.22665	
741	7.827773	0.6632874	5.8699584	0.0	193.41634	
742	7.827773	0.6632874	5.8699584	0.0	194.49382	
743	7.827773	0.6632874	5.8699584	0.0	196.0172	
744	7.827773	0.6632874	5.8699584	0.0	197.79692	
745	7.827773	0.6632874	5.8699584	0.0	199.6896	
746	7.827773	0.6632874	5.8699584	0.0	201.38985	
747	7.827773	0.6632874	5.8699584	0.0	202.96658	
748	7.827773	0.6632874	5.8699584	0.0	204.3941	
749	7.827773	0.6632874	5.8699584	0.0	205.81651	
750	7.827773	0.6632874	5.8699584	0.0	207.74805	
751	7.827773	0.6632874	5.8699584	0.0	209.89342	
752	7.827773	0.6632874	5.8699584	0.0	211.64424	
753	7.790201	0.6903525	5.9166355	0.0	213.2398	
754	7.790201	0.6903525	5.9166355	0.0	214.65797	
755	7.790201	0.6903525	5.9166355	0.0	216.04034	
756	7.790201	0.6903525	5.9166355	0.0	217.8291	
757	7.790201	0.6903525	5.9166355	0.0	219.56488	
758	7.790201	0.6903525	5.9166355	0.0	221.27553	
759	7.790201	0.6903525	5.9166355	0.0	222.90706	
760	7.790201	0.6903525	5.9166355	0.0	223.99585	
761	7.790201	0.6903525	5.9166355	0.0	225.23935	
762	7.790201	0.6903525	5.9166355	0.0	226.4343	
763	7.790201	0.6903525	5.9166355	0.0	227.79933	
764	7.790201	0.6903525	5.9166355	0.0	229.38129	
765	7.7471976	0.7123925	5.9702435	0.0	230.76558	
766	7.7471976	0.7123925	5.9702435	0.0	232.20395	
767	7.7471976	0.7123925	5.9702435	0.0	233.62483	
768	7.7471976	0.7123925	5.9702435	0.0	234.79126	
769	7.7471976	0.7123925	5.9702435	0.0	235.71384	
770	7.7471976	0.7123925	5.9702435	0.0	236.66437	
771	7.7471976	0.7123925	5.9702435	0.0	237.88727	
772	7.703913	0.7094377	6.026344	0.0	239.33359	
773	7.703913	0.7094377	6.026344	0.0	240.51161	
774	7.703913	0.7094377	6.026344	0.0	241.94997	
775	7.703913	0.7094377	6.026344	0.0	243.26898	
776	7.703913	0.7094377	6.026344	0.0	244.2053	
777	7.703913	0.7094377	6.026344	0.0	244.9352	
778	7.703913	0.7094377	6.026344	0.0	245.41179	
779	7.703913	0.7094377	6.026344	0.0	245.7785	
780	7.703913	0.7094377	6.026344	0.0	246.01851	
781	7.703913	0.7094377	6.026344	0.0	246.15352	
782	7.703913	0.7094377	6.026344	0.0	246.15352	
783	7.703913	0.7094377	6.026344	0.0	245.74324	
784	7.658898	0.6964473	6.0849514	0.0	244.38184	
785	7.658898	0.6964473	6.0849514	0.0	242.65575	
786	7.658898	0.6964473	6.0849514	0.0	240.55525	
787	7.658898	0.6964473	6.0849514	0.0	238.48898	
788	7.658898	0.6964473	6.0849514	0.0	236.62035	
789	7.658898	0.6964473	6.0849514	0.0	234.33182	
790	7.6399045	0.6236092	6.1166463	0.0	231.45601	
791	7.6399045	0.6236092	6.1166463	0.0	228.71088	
792	7.6399045	0.6236092	6.1166463	0.0	226.04156	
793	7.6399045	0.6236092	6.1166463	0.0	222.96606	
794	7.6399045	0.6236092	6.1166463	0.0	220.00452	
795	7.6399045	0.6236092	6.1166463	0.0	217.8368	
796	7.6399045	0.6236092	6.1166463	0.0	216.46545	
797	7.6399045	0.6236092	6.1166463	0.0	215.25507	
798	7.6399045	0.6236092	6.1166463	0.0	214.46577	
799	7.6399045	0.6236092	6.1166463	0.0	214.32478	
800	7.6399045	0.6236092	6.1166463	0.0	214.18788	
801	7.6399045	0.6236092	6.1166463	0.0	214.18788	
802	7.7687054	0.5439061	5.9600143	0.0	214.18788	
803	7.7687054	0.5439061	5.9600143	0.0	214.18788	
804	7.7687054	0.5439061	5.9600143	0.0	214.51913	
805	7.7687054	0.5439061	5.9600143	0.0	214.9029	
806	7.7687054	0.5439061	5.9600143	0.0	215.919	
807	7.7687054	0.5439061	5.9600143	0.0	217.9169	
808	7.7687054	0.5439061	5.9600143	0.0	220.17659	
809	7.7687054	0.5439061	5.9600143	0.0	222.30217	
810	7.7687054	0.5439061	5.9600143	0.0	223.84157	
811	7.7687054	0.5439061	5.9600143	0.0	225.14934	
812	7.7687054	0.5439061	5.9600143	0.0	226.09515	
813	7.7687054	0.5439061	5.9600143	0.0	226.69237	
814	7.9148717	0.5221657	5.7665005	0.0	227.16727	
815	7.9148717	0.5221657	5.7665005	0.0	227.41226	
816	7.9148717	0.5221657	5.7665005	0.0	227.6503	
817	7.9148717	0.5221657	5.7665005	0.0	227.78387	
818	7.9148717	0.5221657	5.7665005	0.0	227.78387	
819	7.9148717	0.5221657	5.7665005	0.0	227.78387	
820	8.04608	0.44658205	5.5885196	0.0	227.35309	
821	8.04608	0.44658205	5.5885196	0.0	226.26575	
822	8.04608	0.44658205	5.5885196	0.0	223.84195	
823	8.04608	0.44658205	5.5885196	0.0	220.62265	
824	8.04608	0.44658205	5.5885196	0.0	218.02237	
825	8.04608	0.44658205	5.5885196	0.0	215.08804	
826	8.04608	0.44658205	5.5885196	0.0	211.12534	
827	8.04608	0.44658205	5.5885196	0.0	207.90251	
828	8.04608	0.44658205	5.5885196	0.0	204.88316	
829	8.04608	0.44658205	5.5885196	0.0	201.00468	
830	8.04608	0.44658205	5.5885196	0.0	197.92638	
831	8.04608	0.44658205	5.5885196	0.0	195.71489	
832	8.04608	0.44658205	5.5885196	0.0	195.71489	
833	8.1707735	0.34581396	5.411955	0.0	190.17822	
834	8.1707735	0.34581396	5.411955	0.0	187.62953	
835	8.1707735	0.34581396	5.411955	0.0	185.70766	
836	8.1707735	0.34581396	5.411955	0.0	183.64801	
837	8.1707735	0.34581396	5.411955	0.0	180.86237	
838	8.1707735	0.34581396	5.411955	0.0	178.30748	
839	8.1707735	0.34581396	5.411955	0.0	176.27898	
840	8.1707735	0.34581396	5.411955	0.0	174.63817	
841	8.1707735	0.34581396	5.411955	0.0	172.4531	
842	8.1707735	0.34581396	5.411955	0.0	169.75967	
843	8.1707735	0.34581396	5.411955	0.0	167.54547	
844	8.256003	0.30159926	5.2837324	0.0	165.66344	
845	8.256003	0.30159926	5.2837324	0.0	164.1347	
846	8.256003	0.30159926	5.2837324	0.0	162.0813	
847	8.256003	0.30159926	5.2837324	0.0	159.44931	
848	8.256003	0.30159926	5.2837324	0.0	157.07379	
849	8.256003	0.30159926	5.2837324	0.0	155.04478	
850	8.256003	0.30159926	5.2837324	0.0	153.12723	
851	8.309408	0.30046955	5.199408	0.0	150.86655	
852	8.309408	0.30046955	5.199408	0.0	148.36185	
853	8.309408	0.30046955	5.199408	0.0	145.95287	
854	8.309408	0.30046955	5.199408	0.0	144.04472	
855	8.309408	0.30046955	5.199408	0.0	142.04117	
856	8.309408	0.30046955	5.199408	0.0	139.594	
857	8.309408	0.30046955	5.199408	0.0	137.13667	
858	8.309408	0.30046955	5.199408	0.0	134.86769	
859	8.309408	0.30046955	5.199408	0.0	132.83688	
860	8.309408	0.30046955	5.199408	0.0	130.71413	
861	8.309408	0.30046955	5.199408	0.0	128.56174	
862	8.309408	0.30046955	5.199408	0.0	126.141014	
863	8.386304	0.30654842	5.0740833	0.0	124.049095	
864	8.386304	0.30654842	5.0740833	0.0	122.18695	
865	8.386304	0.30654842	5.0740833	0.0	120.21343	
866	8.386304	0.30654842	5.0740833	0.0	118.17775	
867	8.386304	0.30654842	5.0740833	0.0	116.11346	
868	8.386304	0.30654842	5.0740833	0.0	114.20077	
869	8.429493	0.30826253	5.0019007	0.0	112.64468	
870	8.429493	0.30826253	5.0019007	0.0	111.03908	
871	8.429493	0.30826253	5.0019007	0.0	109.20262	
872	8.429493	0.30826253	5.0019007	0.0	107.288704	
873	8.429493	0.30826253	5.0019007	0.0	105.404236	
874	8.429493	0.30826253	5.0019007	0.0	103.47528	
875	8.429493	0.30826253	5.0019007	0.0	102.126945	
876	8.429493	0.30826253	5.0019007	0.0	100.694214	
877	8.429493	0.30826253	5.0019007	0.0	98.99616	
878	8.429493	0.30826253	5.0019007	0.0	97.29999	
879	8.429493	0.30826253	5.0019007	0.0	95.5401	
880	8.429493	0.30826253	5.0019007	0.0	93.7364	
881	8.429493	0.30826253	4.942475	0.0	93.7364	
882	8.463612	0.33108416	4.942475	0.0	91.28608	
883	8.463612	0.33108416	4.942475	0.0	89.96529	
884	8.463612	0.33108416	4.942475	0.0	88.6492	
885	8.463612	0.33108416	4.942475	0.0	87.22121	
886	8.463612	0.33108416	4.942475	0.0	85.78572	
887	8.463612	0.33108416	4.942475	0.0	84.23898	
888	8.463612	0.33108416	4.942475	0.0	83.04275	
889	8.463612	0.33108416	4.942475	0.0	81.849915	
890	8.463612	0.33108416	4.942475	0.0	80.764854	
891	8.463612	0.33108416	4.942475	0.0	79.58498	
892	8.463612	0.33108416	4.942475	0.0	78.39199	
893	8.491946	0.3359306	4.8933	0.0	76.98749	
894	8.491946	0.3359306	4.8933	0.0	75.67087	
895	8.491946	0.3359306	4.8933	0.0	74.33384	
896	8.491946	0.3359306	4.8933	0.0	73.02527	
897	8.491946	0.3359306	4.8933	0.0	71.911575	
898	8.491946	0.3359306	4.8933	0.0	71.911575	
899	8.491946	0.3359306	4.8933	0.0	69.178734	
900	8.519734	0.3448137	4.8441334	0.0	69.178734	
901	8.519734	0.3448137	4.8441334	0.0	68.2178	
902	8.519734	0.3448137	4.8441334	0.0	67.06969	
903	8.519734	0.3448137	4.8441334	0.0	65.881584	
904	8.519734	0.3448137	4.8441334	0.0	64.69383	
905	8.519734	0.3448137	4.8441334	0.0	63.50461	
906	8.519734	0.3448137	4.8441334	0.0	62.310226	
907	8.519734	0.3448137	4.8441334	0.0	61.166412	
908	8.519734	0.3448137	4.8441334	0.0	60.213604	
909	8.519734	0.3448137	4.8441334	0.0	59.385574	
910	8.519734	0.3448137	4.8441334	0.0	58.545135	
911	8.519734	0.37543344	4.8010926	0.0	57.59536	
912	8.542771	0.37543344	4.8010926	0.0	56.481365	
913	8.542771	0.37543344	4.8010926	0.0	55.29732	
914	8.542771	0.37543344	4.8010926	0.0	53.974564	
915	8.542771	0.37543344	4.8010926	0.0	52.675644	
916	8.542771	0.37543344	4.8010926	0.0	51.35697	
917	8.542771	0.37543344	4.8010926	0.0	50.171288	
918	8.568381	0.3920147	4.7539	0.0	49.236492	
919	8.568381	0.3920147	4.7539	0.0	48.275723	
920	8.568381	0.3920147	4.7539	0.0	47.324474	
921	8.568381	0.3920147	4.7539	0.0	46.123466	
922	8.568381	0.3920147	4.7539	0.0	45.054054	
923	8.568381	0.3920147	4.7539	0.0	43.987972	
924	8.568381	0.3920147	4.7539	0.0	42.793373	
925	8.568381	0.3920147	4.7539	0.0	41.70433	
926	8.568381	0.3920147	4.7539	0.0	40.76616	
927	8.568381	0.3920147	4.7539	0.0	39.904785	
928	8.568381	0.3920147	4.7539	0.0	39.904785	
929	8.568381	0.3920147	4.7539	0.0	38.35459	
930	8.588579	0.40256009	4.716423	0.0	37.545406	
931	8.588579	0.40256009	4.716423	0.0	36.711086	
932	8.588579	0.40256009	4.716423	0.0	35.843227	
933	8.588579	0.40256009	4.716423	0.0	34.925648	
934	8.588579	0.40256009	4.716423	0.0	34.09012	
935	8.588579	0.40256009	4.716423	0.0	33.135136	
936	8.588579	0.40256009	4.716423	0.0	32.305115	
937	8.588579	0.40256009	4.716423	0.0	31.543861	
938	8.588579	0.40256009	4.716423	0.0	30.760672	
939	8.588579	0.40256009	4.716423	0.0	29.993095	
940	8.588579	0.40256009	4.716423	0.0	29.278126	
941	8.588579	0.40256009	4.716423	0.0	28.742281	
942	8.600843	0.40947002	4.6934223	0.0	28.209063	
943	8.600843	0.40947002	4.6934223	0.0	27.665611	
944	8.600843	0.40947002	4.6934223	0.0	27.018951	
945	8.600843	0.40947002	4.6934223	0.0	26.425508	
946	8.600843	0.40947002	4.6934223	0.0	25.874832	
947	8.600843	0.40947002	4.6934223	0.0	25.111506	
948	8.613479	0.41742492	4.6694903	0.0	24.242865	
949	8.613479	0.41742492	4.6694903	0.0	23.412155	
950	8.613479	0.41742492	4.6694903	0.0	22.605982	
951	8.613479	0.41742492	4.6694903	0.0	21.626265	
952	8.613479	0.41742492	4.6694903	0.0	20.67051	
953	8.613479	0.41742492	4.6694903	0.0	19.983568	
954	8.613479	0.41742492	4.6694903	0.0	19.264055	
955	8.613479	0.41742492	4.6694903	0.0	18.544134	
956	8.613479	0.41742492	4.6694903	0.0	18.083942	
957	8.613479	0.41742492	4.6694903	0.0	17.6092	
958	8.613479	0.41742492	4.6694903	0.0	17.011719	
959	8.613479	0.41742492	4.6694903	0.0	16.413057	
960	8.623435	0.42423868	4.650459	0.0	15.692632	
961	8.623435	0.42423868	4.650459	0.0	14.97802	
962	8.623435	0.42423868	4.650459	0.0	14.379478	
963	8.623435	0.42423868	4.650459	0.0	13.568434	
964	8.623435	0.42423868	4.650459	0.0	12.83765	
965	8.623435	0.42423868	4.650459	0.0	12.118816	
966	8.627449	0.42477763	4.6429596	0.0	11.406834	
967	8.627449	0.42477763	4.6429596	0.0	10.786517	
968	8.627449	0.42477763	4.6429596	0.0	10.188985	
969	8.627449	0.42477763	4.6429596	0.0	9.711373	
970	8.627449	0.42477763	4.6429596	0.0	9.233603	
971	8.627449	0.42477763	4.6429596	0.0	8.841152	
972	8.627449	0.42477763	4.6429596	0.0	8.525297	
973	8.627449	0.42477763	4.6429596	0.0	8.242172	
974	8.627449	0.42477763	4.6429596	0.0	8.004801	
