frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/heatintensity	/actuator/inflate	
126	8.26511	0.564974	5.2477756	0.0	21.732481	
127	8.26511	0.564974	5.2477756	0.0	22.68367	
128	8.26511	0.564974	5.2477756	0.0	22.68367	
129	8.26511	0.564974	5.2477756	0.0	23.63625	
130	8.26511	0.564974	5.2477756	0.0	23.63625	
131	8.26511	0.564974	5.2477756	0.0	23.886354	
132	8.26511	0.564974	5.2477756	0.0	24.5787	
133	8.26511	0.564974	5.2477756	0.0	24.5787	
134	8.26511	0.564974	5.2477756	0.0	25.054081	
135	8.26511	0.564974	5.2477756	0.0	25.527935	
136	8.26511	0.564974	5.2477756	0.0	26.677963	
137	8.26511	0.564974	5.2477756	0.0	27.391832	
138	8.26511	0.564974	5.2477756	0.0	27.391832	
139	8.26511	0.564974	5.2477756	0.0	28.103882	
140	8.26511	0.564974	5.2477756	0.0	29.527502	
141	8.26511	0.564974	5.2477756	0.0	30.246428	
142	8.26511	0.564974	5.2477756	0.0	30.246428	
143	8.26511	0.564974	5.2477756	0.0	30.962513	
144	8.26511	0.564974	5.2477756	0.0	32.386223	
145	8.26511	0.564974	5.2477756	0.0	32.386223	
146	8.26511	0.564974	5.2477756	0.0	33.813805	
147	8.26511	0.564974	5.2477756	0.0	33.813805	
148	8.26511	0.564974	5.2477756	0.0	34.518326	
149	8.26511	0.564974	5.2477756	0.0	35.238262	
150	8.26511	0.564974	5.2477756	0.0	37.05465	
151	8.26511	0.564974	5.2477756	0.0	37.05465	
152	8.26511	0.564974	5.2477756	0.0	39.06076	
153	8.26511	0.564974	5.2477756	0.0	40.281776	
154	8.26511	0.564974	5.2477756	0.0	40.281776	
155	8.26511	0.564974	5.2477756	0.0	41.452713	
156	8.26511	0.564974	5.2477756	0.0	43.601543	
157	8.26511	0.564974	5.2477756	0.0	43.601543	
158	8.26511	0.564974	5.2477756	0.0	45.15122	
159	8.26511	0.564974	5.2477756	0.0	45.985615	
160	8.26511	0.564974	5.2477756	0.0	45.985615	
161	8.26511	0.564974	5.2477756	0.0	47.966827	
162	8.26511	0.564974	5.2477756	0.0	49.047386	
163	8.26511	0.564974	5.2477756	0.0	49.047386	
164	8.26511	0.564974	5.2477756	0.0	51.418667	
165	8.26511	0.564974	5.2477756	0.0	51.418667	
166	8.26511	0.564974	5.2477756	0.0	52.69248	
167	8.26511	0.564974	5.2477756	0.0	55.02364	
168	8.26511	0.564974	5.2477756	0.0	55.90367	
169	8.26511	0.564974	5.2477756	0.0	55.90367	
170	8.26511	0.564974	5.2477756	0.0	57.512497	
171	8.26511	0.564974	5.2477756	0.0	57.512497	
172	8.26511	0.564974	5.2477756	0.0	59.420048	
173	8.26511	0.564974	5.2477756	0.0	60.551674	
174	8.26511	0.564974	5.2477756	0.0	60.551674	
175	8.26511	0.564974	5.2477756	0.0	62.931355	
176	8.26511	0.564974	5.2477756	0.0	64.07172	
177	8.26511	0.564974	5.2477756	0.0	65.026245	
178	8.26511	0.564974	5.2477756	0.0	65.97989	
179	8.26511	0.564974	5.2477756	0.0	65.97989	
180	8.26511	0.564974	5.2477756	0.0	67.63345	
181	8.26511	0.564974	5.2477756	0.0	67.63345	
182	8.26511	0.564974	5.2477756	0.0	69.53429	
183	8.26511	0.564974	5.2477756	0.0	69.53429	
184	8.26511	0.564974	5.2477756	0.0	71.79308	
185	8.26511	0.564974	5.2477756	0.0	71.79308	
186	8.26511	0.564974	5.2477756	0.0	74.43377	
187	8.26511	0.564974	5.2477756	0.0	74.43377	
188	8.26511	0.564974	5.2477756	0.0	76.45299	
189	8.26511	0.564974	5.2477756	0.0	77.404495	
190	8.26511	0.564974	5.2477756	0.0	78.46351	
191	8.26511	0.564974	5.2477756	0.0	79.75321	
192	8.26511	0.564974	5.2477756	0.0	81.38507	
193	8.26511	0.564974	5.2477756	0.0	81.38507	
194	8.26511	0.564974	5.2477756	0.0	85.205376	
195	8.26511	0.564974	5.2477756	0.0	85.205376	
196	8.26511	0.564974	5.2477756	0.0	86.658264	
197	8.26511	0.564974	5.2477756	0.0	88.08957	
198	8.26511	0.564974	5.2477756	0.0	91.3993	
199	8.26511	0.564974	5.2477756	0.0	95.06052	
200	8.26511	0.564974	5.2477756	0.0	95.06052	
201	8.26511	0.564974	5.2477756	0.0	96.55063	
202	8.26511	0.564974	5.2477756	0.0	97.91259	
203	8.26511	0.564974	5.2477756	0.0	99.27592	
204	8.26511	0.564974	5.2477756	0.0	100.760735	
205	8.26511	0.564974	5.2477756	0.0	102.42921	
206	8.26511	0.564974	5.2477756	0.0	104.256996	
207	8.26511	0.564974	5.2477756	0.0	105.872345	
208	8.26511	0.564974	5.2477756	0.0	107.10871	
209	8.26511	0.564974	5.2477756	0.0	108.140816	
210	8.26511	0.564974	5.2477756	0.0	109.212906	
211	8.26511	0.564974	5.2477756	0.0	110.307526	
212	8.26511	0.564974	5.2477756	0.0	111.49482	
213	8.26511	0.564974	5.2477756	0.0	112.78868	
214	8.26511	0.564974	5.2477756	0.0	114.13228	
215	8.26511	0.564974	5.2477756	0.0	115.298904	
216	8.26511	0.564974	5.2477756	0.0	116.48879	
217	8.26511	0.564974	5.2477756	0.0	117.56043	
218	8.26511	0.564974	5.2477756	0.0	118.39524	
219	8.26511	0.564974	5.2477756	0.0	119.10835	
220	8.26511	0.564974	5.2477756	0.0	119.819756	
221	8.26511	0.564974	5.2477756	0.0	120.53804	
222	8.26511	0.564974	5.2477756	0.0	121.46281	
223	8.26511	0.564974	5.2477756	0.0	122.641174	
224	8.26511	0.564974	5.2477756	0.0	124.04488	
225	8.26511	0.564974	5.2477756	0.0	125.37888	
226	8.26511	0.564974	5.2477756	0.0	126.68813	
227	8.26511	0.564974	5.2477756	0.0	127.7898	
228	8.26511	0.564974	5.2477756	0.0	128.62627	
229	8.26511	0.564974	5.2477756	0.0	129.3816	
230	8.26511	0.564974	5.2477756	0.0	130.09413	
231	8.26511	0.564974	5.2477756	0.0	130.81454	
232	8.26511	0.564974	5.2477756	0.0	131.52171	
233	8.26511	0.564974	5.2477756	0.0	132.41054	
234	8.26511	0.564974	5.2477756	0.0	133.34619	
235	8.26511	0.564974	5.2477756	0.0	134.32166	
236	8.26511	0.564974	5.2477756	0.0	135.27112	
237	8.26511	0.564974	5.2477756	0.0	136.38777	
238	8.26511	0.564974	5.2477756	0.0	137.28831	
239	8.26511	0.564974	5.2477756	0.0	138.24161	
240	8.26511	0.564974	5.2477756	0.0	138.92465	
241	8.26511	0.564974	5.2477756	0.0	139.63805	
242	8.26511	0.564974	5.2477756	0.0	140.35022	
243	8.26511	0.564974	5.2477756	0.0	140.93803	
244	8.26511	0.564974	5.2477756	0.0	141.64656	
245	8.26511	0.564974	5.2477756	0.0	142.4901	
246	8.26511	0.564974	5.2477756	0.0	143.45364	
247	8.26511	0.564974	5.2477756	0.0	144.40108	
248	8.26511	0.564974	5.2477756	0.0	145.35547	
249	8.26511	0.564974	5.2477756	0.0	146.41917	
250	8.26511	0.564974	5.2477756	0.0	147.49232	
251	8.26511	0.564974	5.2477756	0.0	148.43967	
252	8.26511	0.564974	5.2477756	0.0	149.39731	
253	8.26511	0.564974	5.2477756	0.0	150.24698	
254	8.26511	0.564974	5.2477756	0.0	150.95789	
255	8.26511	0.564974	5.2477756	0.0	151.76422	
256	8.26511	0.564974	5.2477756	0.0	151.76422	
257	8.26511	0.564974	5.2477756	0.0	153.54518	
258	8.26511	0.564974	5.2477756	0.0	154.57317	
259	8.26511	0.564974	5.2477756	0.0	155.68727	
260	8.26511	0.564974	5.2477756	0.0	156.83107	
261	8.26511	0.564974	5.2477756	0.0	157.89638	
262	8.26511	0.564974	5.2477756	0.0	159.08513	
263	8.26511	0.564974	5.2477756	0.0	160.09338	
264	8.26511	0.564974	5.2477756	0.0	161.04091	
265	8.26511	0.564974	5.2477756	0.0	161.99966	
266	8.26511	0.564974	5.2477756	0.0	163.11823	
267	8.26511	0.564974	5.2477756	0.0	164.315	
268	8.26511	0.564974	5.2477756	0.0	165.78409	
269	8.26511	0.564974	5.2477756	0.0	167.21147	
270	8.26511	0.564974	5.2477756	0.0	168.4844	
271	8.26511	0.564974	5.2477756	0.0	169.78748	
272	8.26511	0.564974	5.2477756	0.0	170.9764	
273	8.26511	0.564974	5.2477756	0.0	172.15714	
274	8.26511	0.564974	5.2477756	0.0	173.60014	
275	8.26511	0.564974	5.2477756	0.0	175.16248	
276	8.26511	0.564974	5.2477756	0.0	176.953	
277	8.26511	0.564974	5.2477756	0.0	178.60413	
278	8.26511	0.564974	5.2477756	0.0	180.16283	
279	8.26511	0.564974	5.2477756	0.0	181.47464	
280	8.26511	0.564974	5.2477756	0.0	182.7804	
281	8.26511	0.564974	5.2477756	0.0	184.07895	
282	8.26511	0.564974	5.2477756	0.0	185.60738	
283	8.26511	0.564974	5.2477756	0.0	187.26784	
284	8.26511	0.564974	5.2477756	0.0	188.71936	
285	8.26511	0.564974	5.2477756	0.0	190.14404	
286	8.26511	0.564974	5.2477756	0.0	191.4839	
287	8.26511	0.564974	5.2477756	0.0	192.67233	
288	8.26511	0.564974	5.2477756	0.0	193.97987	
289	8.26511	0.564974	5.2477756	0.0	195.36424	
290	8.26511	0.564974	5.2477756	0.0	196.98033	
291	8.26511	0.564974	5.2477756	0.0	198.64612	
292	8.26511	0.564974	5.2477756	0.0	200.13167	
293	8.26511	0.564974	5.2477756	0.0	201.4848	
294	8.26511	0.564974	5.2477756	0.0	202.66776	
295	8.26511	0.564974	5.2477756	0.0	203.92537	
296	8.26511	0.564974	5.2477756	0.0	205.34863	
297	8.26511	0.564974	5.2477756	0.0	206.9556	
298	8.26511	0.564974	5.2477756	0.0	208.88177	
299	8.26511	0.564974	5.2477756	0.0	210.65489	
300	8.26511	0.564974	5.2477756	0.0	212.29451	
301	8.26511	0.564974	5.2477756	0.0	213.54764	
302	8.26511	0.564974	5.2477756	0.0	214.86185	
303	8.26511	0.564974	5.2477756	0.0	216.18356	
304	8.26511	0.564974	5.2477756	0.0	217.59756	
305	8.26511	0.564974	5.2477756	0.0	219.17278	
306	8.26511	0.564974	5.2477756	0.0	221.74751	
307	8.26511	0.564974	5.2477756	0.0	221.74751	
308	8.26511	0.564974	5.2477756	0.0	222.70392	
309	8.26511	0.564974	5.2477756	0.0	223.53789	
310	8.26511	0.564974	5.2477756	0.0	224.02202	
311	8.26511	0.564974	5.2477756	0.0	224.49783	
312	8.26511	0.564974	5.2477756	0.0	224.972	
313	8.26511	0.564974	5.2477756	0.0	225.22623	
314	8.26511	0.564974	5.2477756	0.0	225.463	
315	8.26511	0.564974	5.2477756	0.0	225.70119	
316	8.26511	0.564974	5.2477756	0.0	226.17514	
317	8.26511	0.564974	5.2477756	0.0	226.17514	
318	8.26511	0.564974	5.2477756	0.0	226.41386	
319	8.26511	0.564974	5.2477756	0.0	226.63576	
320	8.26511	0.564974	5.2477756	0.0	226.63576	
321	8.26511	0.564974	5.2477756	0.0	226.50798	
322	8.26511	0.564974	5.2477756	0.0	225.77118	
323	8.26511	0.564974	5.2477756	0.0	223.62254	
324	8.26511	0.564974	5.2477756	0.0	220.51027	
325	8.26511	0.564974	5.2477756	0.0	217.50206	
326	8.26511	0.564974	5.2477756	0.0	214.64175	
327	8.26511	0.564974	5.2477756	0.0	211.45233	
328	8.26511	0.564974	5.2477756	0.0	208.69098	
329	8.26511	0.564974	5.2477756	0.0	206.68909	
330	8.26511	0.564974	5.2477756	0.0	205.50002	
331	8.26511	0.564974	5.2477756	0.0	204.45865	
332	8.26511	0.564974	5.2477756	0.0	203.66307	
333	8.26511	0.564974	5.2477756	0.0	203.20767	
334	8.26511	0.564974	5.2477756	0.0	202.9913	
335	8.26511	0.564974	5.2477756	0.0	202.9913	
336	8.26511	0.564974	5.2477756	0.0	202.9913	
337	8.26511	0.564974	5.2477756	0.0	202.9913	
338	8.26511	0.564974	5.2477756	0.0	202.9913	
339	8.26511	0.564974	5.2477756	0.0	203.24832	
340	8.26511	0.564974	5.2477756	0.0	203.48563	
341	8.26511	0.564974	5.2477756	0.0	203.83548	
342	8.26511	0.564974	5.2477756	0.0	204.63998	
343	8.26511	0.564974	5.2477756	0.0	205.92049	
344	8.26511	0.564974	5.2477756	0.0	207.34683	
345	8.26511	0.564974	5.2477756	0.0	209.0847	
346	8.26511	0.564974	5.2477756	0.0	210.88553	
347	8.26511	0.564974	5.2477756	0.0	212.5488	
348	8.26511	0.564974	5.2477756	0.0	214.13441	
349	8.26511	0.564974	5.2477756	0.0	215.76656	
350	8.26511	0.564974	5.2477756	0.0	217.6721	
351	8.26511	0.564974	5.2477756	0.0	219.3243	
352	8.26511	0.564974	5.2477756	0.0	220.93127	
353	8.26511	0.564974	5.2477756	0.0	222.34454	
354	8.26511	0.564974	5.2477756	0.0	223.47739	
355	8.26511	0.564974	5.2477756	0.0	224.55196	
356	8.26511	0.564974	5.2477756	0.0	225.74399	
357	8.26511	0.564974	5.2477756	0.0	226.64638	
358	8.26511	0.564974	5.2477756	0.0	227.42723	
359	8.26511	0.564974	5.2477756	0.0	227.98526	
360	8.26511	0.564974	5.2477756	0.0	228.45586	
361	8.26511	0.564974	5.2477756	0.0	228.66214	
362	8.26511	0.564974	5.2477756	0.0	228.89825	
363	8.26511	0.564974	5.2477756	0.0	229.05281	
364	8.26511	0.564974	5.2477756	0.0	228.99237	
365	8.26511	0.564974	5.2477756	0.0	228.73639	
366	8.26511	0.564974	5.2477756	0.0	228.11165	
367	8.26511	0.564974	5.2477756	0.0	227.52411	
368	8.26511	0.564974	5.2477756	0.0	226.80942	
369	8.26511	0.564974	5.2477756	0.0	226.0927	
370	8.26511	0.564974	5.2477756	0.0	225.38329	
371	8.26511	0.564974	5.2477756	0.0	225.38329	
372	8.26511	0.564974	5.2477756	0.0	223.26538	
373	8.26511	0.564974	5.2477756	0.0	222.07031	
374	8.26511	0.564974	5.2477756	0.0	220.6601	
375	8.26511	0.564974	5.2477756	0.0	219.35374	
376	8.26511	0.564974	5.2477756	0.0	218.13791	
377	8.26511	0.564974	5.2477756	0.0	217.03969	
378	8.26511	0.564974	5.2477756	0.0	216.17276	
379	8.26511	0.564974	5.2477756	0.0	215.33897	
380	8.26511	0.564974	5.2477756	0.0	214.3155	
381	8.26511	0.564974	5.2477756	0.0	213.17123	
382	8.26511	0.564974	5.2477756	0.0	211.78618	
383	8.26511	0.564974	5.2477756	0.0	210.36816	
384	8.26511	0.564974	5.2477756	0.0	208.94696	
385	8.26511	0.564974	5.2477756	0.0	207.56819	
386	8.26511	0.564974	5.2477756	0.0	206.37846	
387	8.26511	0.564974	5.2477756	0.0	205.19128	
388	8.26511	0.564974	5.2477756	0.0	204.0002	
389	8.26511	0.564974	5.2477756	0.0	202.92822	
390	8.26511	0.564974	5.2477756	0.0	201.45699	
391	8.26511	0.564974	5.2477756	0.0	200.03549	
392	8.26511	0.564974	5.2477756	0.0	198.60268	
393	8.26511	0.564974	5.2477756	0.0	196.02939	
394	8.26511	0.564974	5.2477756	0.0	196.02939	
395	8.26511	0.564974	5.2477756	0.0	194.97739	
396	8.26511	0.564974	5.2477756	0.0	193.88922	
397	8.26511	0.564974	5.2477756	0.0	192.69731	
398	8.26511	0.564974	5.2477756	0.0	191.25746	
399	8.26511	0.564974	5.2477756	0.0	189.59555	
400	8.26511	0.564974	5.2477756	0.0	187.93715	
401	8.26511	0.564974	5.2477756	0.0	186.50351	
402	8.26511	0.564974	5.2477756	0.0	185.30577	
403	8.26511	0.564974	5.2477756	0.0	184.1139	
404	8.26511	0.564974	5.2477756	0.0	182.72049	
405	8.26511	0.564974	5.2477756	0.0	181.05765	
406	8.26511	0.564974	5.2477756	0.0	179.1771	
407	8.26511	0.564974	5.2477756	0.0	177.46158	
408	8.26511	0.564974	5.2477756	0.0	176.12154	
409	8.26511	0.564974	5.2477756	0.0	174.93742	
410	8.26511	0.564974	5.2477756	0.0	173.81729	
411	8.26511	0.564974	5.2477756	0.0	172.67459	
412	8.26511	0.564974	5.2477756	0.0	171.29498	
413	8.26511	0.564974	5.2477756	0.0	169.61171	
414	8.26511	0.564974	5.2477756	0.0	167.71129	
415	8.26511	0.564974	5.2477756	0.0	166.04825	
416	8.26511	0.564974	5.2477756	0.0	164.79291	
417	8.26511	0.564974	5.2477756	0.0	163.61217	
418	8.26511	0.564974	5.2477756	0.0	162.25246	
419	8.26511	0.564974	5.2477756	0.0	160.39708	
420	8.26511	0.564974	5.2477756	0.0	158.3333	
421	8.26511	0.564974	5.2477756	0.0	156.41672	
422	8.26511	0.564974	5.2477756	0.0	154.78279	
423	8.26511	0.564974	5.2477756	0.0	153.54814	
424	8.26511	0.564974	5.2477756	0.0	152.21165	
425	8.26511	0.564974	5.2477756	0.0	150.38145	
426	8.26511	0.564974	5.2477756	0.0	148.3571	
427	8.26511	0.564974	5.2477756	0.0	146.33658	
428	8.26511	0.564974	5.2477756	0.0	144.70732	
429	8.26511	0.564974	5.2477756	0.0	143.26387	
430	8.26511	0.564974	5.2477756	0.0	141.96783	
431	8.26511	0.564974	5.2477756	0.0	140.30443	
432	8.26511	0.564974	5.2477756	0.0	138.38495	
433	8.26511	0.564974	5.2477756	0.0	136.48932	
434	8.26511	0.564974	5.2477756	0.0	134.59305	
435	8.26511	0.564974	5.2477756	0.0	133.14113	
436	8.26511	0.564974	5.2477756	0.0	131.9352	
437	8.26511	0.564974	5.2477756	0.0	130.43661	
438	8.26511	0.564974	5.2477756	0.0	128.79515	
439	8.26511	0.564974	5.2477756	0.0	127.11965	
440	8.26511	0.564974	5.2477756	0.0	125.443474	
441	8.26511	0.564974	5.2477756	0.0	123.94925	
442	8.26511	0.564974	5.2477756	0.0	122.62996	
443	8.26511	0.564974	5.2477756	0.0	121.44794	
444	8.26511	0.564974	5.2477756	0.0	120.18811	
445	8.26511	0.564974	5.2477756	0.0	118.808975	
446	8.26511	0.564974	5.2477756	0.0	117.147	
447	8.26511	0.564974	5.2477756	0.0	115.537994	
448	8.26511	0.564974	5.2477756	0.0	113.99543	
449	8.26511	0.564974	5.2477756	0.0	112.724945	
450	8.26511	0.564974	5.2477756	0.0	111.54452	
451	8.26511	0.564974	5.2477756	0.0	110.519295	
452	8.26511	0.564974	5.2477756	0.0	109.299385	
453	8.26511	0.564974	5.2477756	0.0	108.093956	
454	8.26511	0.564974	5.2477756	0.0	106.63974	
455	8.26511	0.564974	5.2477756	0.0	105.33218	
456	8.26511	0.564974	5.2477756	0.0	103.914986	
457	8.26511	0.564974	5.2477756	0.0	102.73756	
458	8.26511	0.564974	5.2477756	0.0	101.54994	
459	8.26511	0.564974	5.2477756	0.0	100.60961	
460	8.26511	0.564974	5.2477756	0.0	99.656395	
461	8.26511	0.564974	5.2477756	0.0	98.709236	
462	8.26511	0.564974	5.2477756	0.0	97.518684	
463	8.26511	0.564974	5.2477756	0.0	96.32536	
464	8.26511	0.564974	5.2477756	0.0	95.13828	
465	8.26511	0.564974	5.2477756	0.0	93.948296	
466	8.26511	0.564974	5.2477756	0.0	92.98724	
467	8.26511	0.564974	5.2477756	0.0	91.93702	
468	8.26511	0.564974	5.2477756	0.0	91.05991	
469	8.26511	0.564974	5.2477756	0.0	90.254135	
470	8.26511	0.564974	5.2477756	0.0	89.42792	
471	8.26511	0.564974	5.2477756	0.0	89.42792	
472	8.26511	0.564974	5.2477756	0.0	87.32429	
473	8.26511	0.564974	5.2477756	0.0	86.12986	
474	8.26511	0.564974	5.2477756	0.0	84.76355	
475	8.26511	0.564974	5.2477756	0.0	83.33066	
476	8.26511	0.564974	5.2477756	0.0	82.09033	
477	8.26511	0.564974	5.2477756	0.0	80.89852	
478	8.26511	0.564974	5.2477756	0.0	79.76599	
479	8.26511	0.564974	5.2477756	0.0	78.810616	
480	8.26511	0.564974	5.2477756	0.0	77.69003	
481	8.26511	0.564974	5.2477756	0.0	76.62655	
482	8.26511	0.564974	5.2477756	0.0	75.42742	
483	8.26511	0.564974	5.2477756	0.0	74.12255	
484	8.26511	0.564974	5.2477756	0.0	72.94504	
485	8.26511	0.564974	5.2477756	0.0	71.75103	
486	8.26511	0.564974	5.2477756	0.0	70.57019	
487	8.26511	0.564974	5.2477756	0.0	69.77488	
488	8.26511	0.564974	5.2477756	0.0	69.056725	
489	8.26511	0.564974	5.2477756	0.0	68.21071	
490	8.26511	0.564974	5.2477756	0.0	67.38332	
491	8.26511	0.564974	5.2477756	0.0	66.42684	
492	8.26511	0.564974	5.2477756	0.0	65.23911	
493	8.26511	0.564974	5.2477756	0.0	64.17533	
494	8.26511	0.564974	5.2477756	0.0	62.992985	
495	8.26511	0.564974	5.2477756	0.0	61.797195	
496	8.26511	0.564974	5.2477756	0.0	60.833984	
497	8.26511	0.564974	5.2477756	0.0	59.89266	
498	8.26511	0.564974	5.2477756	0.0	59.147984	
499	8.26511	0.564974	5.2477756	0.0	58.31408	
500	8.26511	0.564974	5.2477756	0.0	57.514004	
