frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/inflate	
548	9.399544	0.3140108	-2.7785537	0.0	
549	9.399544	0.3140108	-2.7785537	0.0	
550	9.399544	0.3140108	-2.7785537	0.0	
551	9.399544	0.3140108	-2.7785537	0.0	
552	9.399544	0.3140108	-2.7785537	0.0	
553	9.399544	0.3140108	-2.7785537	0.0	
554	9.399544	0.3140108	-2.7785537	0.0	
555	9.399544	0.3140108	-2.7785537	0.0	
556	9.399544	0.3140108	-2.7785537	0.0	
557	9.399544	0.3140108	-2.7785537	0.0	
558	9.399544	0.3140108	-2.7785537	0.0	
559	9.399544	0.3140108	-2.7785537	0.0	
560	9.409105	0.32496846	-2.744724	0.0	
561	9.409105	0.32496846	-2.744724	0.0	
562	9.409105	0.32496846	-2.744724	0.0	
563	9.409105	0.32496846	-2.744724	0.0	
564	9.409105	0.32496846	-2.744724	0.0	
565	9.409105	0.32496846	-2.744724	1.8908888	
566	9.409105	0.32496846	-2.744724	1.8908888	
567	9.417837	0.32502982	-2.714609	7.8405466	
568	9.417837	0.32502982	-2.714609	7.8405466	
569	9.417837	0.32502982	-2.714609	13.765243	
570	9.417837	0.32502982	-2.714609	17.09684	
571	9.417837	0.32502982	-2.714609	19.89708	
572	9.417837	0.32502982	-2.714609	19.89708	
573	9.417837	0.32502982	-2.714609	25.603231	
574	9.417837	0.32502982	-2.714609	28.580948	
575	9.417837	0.32502982	-2.714609	31.041792	
576	9.417837	0.32502982	-2.714609	31.041792	
577	9.417837	0.32502982	-2.714609	36.8595	
578	9.417837	0.32502982	-2.714609	36.8595	
579	9.421604	0.31504586	-2.702686	42.207043	
580	9.421604	0.31504586	-2.702686	44.93184	
581	9.421604	0.31504586	-2.702686	47.79588	
582	9.421604	0.31504586	-2.702686	50.417465	
583	9.421604	0.31504586	-2.702686	50.417465	
584	9.421604	0.31504586	-2.702686	55.26233	
585	9.421604	0.31504586	-2.702686	57.78474	
586	9.421604	0.31504586	-2.702686	60.052547	
587	9.421604	0.31504586	-2.702686	62.444176	
588	9.421604	0.31504586	-2.702686	64.61671	
589	9.421604	0.31504586	-2.702686	69.24356	
590	9.422154	0.25857964	-2.7067587	69.24356	
591	9.422154	0.25857964	-2.7067587	71.39197	
592	9.422154	0.25857964	-2.7067587	73.469376	
593	9.422154	0.25857964	-2.7067587	75.43862	
594	9.422154	0.25857964	-2.7067587	77.52449	
595	9.422154	0.25857964	-2.7067587	79.55733	
596	9.418491	0.17862977	-2.7258933	81.2941	
597	9.418491	0.17862977	-2.7258933	83.06287	
598	9.418491	0.17862977	-2.7258933	84.846176	
599	9.418491	0.17862977	-2.7258933	86.51895	
600	9.418491	0.17862977	-2.7258933	88.58061	
601	9.418491	0.17862977	-2.7258933	90.3488	
602	9.418491	0.17862977	-2.7258933	91.989746	
603	9.418491	0.17862977	-2.7258933	93.52095	
604	9.418491	0.17862977	-2.7258933	95.067726	
605	9.418491	0.17862977	-2.7258933	96.62485	
606	9.418491	0.17862977	-2.7258933	98.15709	
607	9.418491	0.17862977	-2.7258933	99.771835	
608	9.408458	0.104264386	-2.764133	101.25128	
609	9.408458	0.104264386	-2.764133	102.66678	
610	9.408458	0.104264386	-2.764133	104.10511	
611	9.408458	0.104264386	-2.764133	105.51688	
612	9.408458	0.104264386	-2.764133	106.96309	
613	9.408458	0.104264386	-2.764133	108.47949	
614	9.408458	0.104264386	-2.764133	110.01138	
615	9.396353	0.046864063	-2.8065543	111.55331	
616	9.396353	0.046864063	-2.8065543	113.016365	
617	9.396353	0.046864063	-2.8065543	114.52975	
618	9.396353	0.046864063	-2.8065543	115.98865	
619	9.396353	0.046864063	-2.8065543	117.58881	
620	9.396353	0.046864063	-2.8065543	119.51467	
621	9.396353	0.046864063	-2.8065543	121.30425	
622	9.396353	0.046864063	-2.8065543	122.974236	
623	9.396353	0.046864063	-2.8065543	124.69504	
624	9.396353	0.046864063	-2.8065543	126.4188	
625	9.396353	0.046864063	-2.8065543	128.31667	
626	9.396353	0.046864063	-2.8065543	130.32701	
627	9.378393	-0.0043757856	-2.866376	132.30693	
628	9.378393	-0.0043757856	-2.866376	133.92683	
629	9.378393	-0.0043757856	-2.866376	135.86508	
630	9.378393	-0.0043757856	-2.866376	137.61516	
631	9.378393	-0.0043757856	-2.866376	139.38315	
632	9.378393	-0.0043757856	-2.866376	141.43562	
633	9.378393	-0.0043757856	-2.866376	143.31169	
634	9.378393	-0.0043757856	-2.866376	144.98897	
635	9.378393	-0.0043757856	-2.866376	146.66559	
636	9.378393	-0.0043757856	-2.866376	148.06938	
637	9.378393	-0.0043757856	-2.866376	149.59946	
638	9.378393	-0.0043757856	-2.866376	151.14992	
639	9.357791	-0.060320944	-2.9323199	152.58609	
640	9.357791	-0.060320944	-2.9323199	154.1305	
641	9.357791	-0.060320944	-2.9323199	155.56491	
642	9.357791	-0.060320944	-2.9323199	156.75638	
643	9.357791	-0.060320944	-2.9323199	157.8477	
644	9.357791	-0.060320944	-2.9323199	158.7994	
645	9.348337	-0.105054274	-2.9610693	159.87282	
646	9.348337	-0.105054274	-2.9610693	160.9416	
647	9.348337	-0.105054274	-2.9610693	161.97871	
648	9.348337	-0.105054274	-2.9610693	163.08322	
649	9.348337	-0.105054274	-2.9610693	164.22583	
650	9.348337	-0.105054274	-2.9610693	165.29608	
651	9.348337	-0.105054274	-2.9610693	166.289	
652	9.348337	-0.105054274	-2.9610693	167.37007	
653	9.348337	-0.105054274	-2.9610693	168.32059	
654	9.348337	-0.105054274	-2.9610693	169.28094	
655	9.348337	-0.105054274	-2.9610693	170.24377	
656	9.348337	-0.105054274	-2.9610693	171.19003	
657	9.334706	-0.15225548	-3.0017424	172.13667	
658	9.334706	-0.15225548	-3.0017424	173.08151	
659	9.334706	-0.15225548	-3.0017424	174.20178	
660	9.334706	-0.15225548	-3.0017424	175.40016	
661	9.334706	-0.15225548	-3.0017424	176.30759	
662	9.334706	-0.15225548	-3.0017424	177.25594	
663	9.323303	-0.19748315	-3.034371	178.22017	
664	9.323303	-0.19748315	-3.034371	179.16214	
665	9.323303	-0.19748315	-3.034371	180.25627	
666	9.323303	-0.19748315	-3.034371	181.68898	
667	9.323303	-0.19748315	-3.034371	182.99289	
668	9.323303	-0.19748315	-3.034371	184.29997	
669	9.323303	-0.19748315	-3.034371	185.4874	
670	9.323303	-0.19748315	-3.034371	186.67851	
671	9.323303	-0.19748315	-3.034371	187.74835	
672	9.323303	-0.19748315	-3.034371	188.83202	
673	9.323303	-0.19748315	-3.034371	189.77283	
674	9.323303	-0.19748315	-3.034371	190.60797	
675	9.3128	-0.22389746	-3.064638	191.55803	
676	9.3128	-0.22389746	-3.064638	192.50775	
677	9.3128	-0.22389746	-3.064638	193.45506	
678	9.3128	-0.22389746	-3.064638	194.41313	
679	9.3128	-0.22389746	-3.064638	195.35664	
680	9.3128	-0.22389746	-3.064638	196.3101	
681	9.3128	-0.22389746	-3.064638	197.18791	
682	9.3128	-0.22389746	-3.064638	198.09029	
683	9.3128	-0.22389746	-3.064638	198.98	
684	9.3128	-0.22389746	-3.064638	199.81139	
685	9.3128	-0.22389746	-3.064638	200.52081	
686	9.3128	-0.22389746	-3.064638	201.23894	
687	9.306224	-0.26367515	-3.0814078	201.95175	
688	9.306224	-0.26367515	-3.0814078	202.66763	
689	9.306224	-0.26367515	-3.0814078	203.37311	
690	9.306224	-0.26367515	-3.0814078	204.08913	
691	9.306224	-0.26367515	-3.0814078	204.80229	
692	9.306224	-0.26367515	-3.0814078	205.24933	
693	9.295158	-0.2648017	-3.1145303	205.72435	
694	9.295158	-0.2648017	-3.1145303	206.33589	
695	9.295158	-0.2648017	-3.1145303	206.91347	
696	9.295158	-0.2648017	-3.1145303	207.52177	
697	9.295158	-0.2648017	-3.1145303	207.98296	
698	9.295158	-0.2648017	-3.1145303	208.58635	
699	9.295158	-0.2648017	-3.1145303	209.29956	
700	9.295158	-0.2648017	-3.1145303	209.77495	
701	9.295158	-0.2648017	-3.1145303	210.48628	
702	9.295158	-0.2648017	-3.1145303	211.07864	
703	9.295158	-0.2648017	-3.1145303	211.7905	
704	9.295158	-0.2648017	-3.1145303	212.50066	
705	9.295158	-0.2648017	-3.1145303	213.21573	
706	9.290239	-0.2890302	-3.127026	213.92612	
707	9.290239	-0.2890302	-3.127026	214.75943	
708	9.290239	-0.2890302	-3.127026	215.59511	
709	9.290239	-0.2890302	-3.127026	216.39328	
710	9.290239	-0.2890302	-3.127026	217.26123	
711	9.290239	-0.2890302	-3.127026	217.98042	
712	9.290239	-0.2890302	-3.127026	218.7673	
713	9.290239	-0.2890302	-3.127026	219.53206	
714	9.290239	-0.2890302	-3.127026	220.36562	
715	9.290239	-0.2890302	-3.127026	221.07613	
716	9.290239	-0.2890302	-3.127026	221.78908	
717	9.290239	-0.2890302	-3.127026	222.50215	
718	9.282017	-0.3050192	-3.1498432	223.21309	
719	9.282017	-0.3050192	-3.1498432	223.92484	
720	9.282017	-0.3050192	-3.1498432	224.48018	
721	9.282017	-0.3050192	-3.1498432	225.23706	
722	9.282017	-0.3050192	-3.1498432	225.82472	
723	9.282017	-0.3050192	-3.1498432	226.3908	
724	9.268579	-0.331421	-3.1865351	227.1298	
725	9.268579	-0.331421	-3.1865351	227.58075	
726	9.268579	-0.331421	-3.1865351	228.17914	
727	9.268579	-0.331421	-3.1865351	228.90726	
728	9.268579	-0.331421	-3.1865351	229.49663	
729	9.268579	-0.331421	-3.1865351	229.971	
730	9.268579	-0.331421	-3.1865351	230.44406	
731	9.268579	-0.331421	-3.1865351	230.9134	
732	9.268579	-0.331421	-3.1865351	231.39424	
733	9.268579	-0.331421	-3.1865351	231.63707	
734	9.268579	-0.331421	-3.1865351	231.87727	
735	9.268579	-0.331421	-3.1865351	232.11496	
736	9.252548	-0.36513796	-3.2291527	232.34914	
737	9.252548	-0.36513796	-3.2291527	232.43669	
738	9.252548	-0.36513796	-3.2291527	232.43669	
739	9.252548	-0.36513796	-3.2291527	232.43669	
740	9.252548	-0.36513796	-3.2291527	232.43669	
741	9.252548	-0.36513796	-3.2291527	232.37627	
742	9.246961	-0.3887251	-3.242375	232.37627	
743	9.246961	-0.3887251	-3.242375	232.37627	
744	9.246961	-0.3887251	-3.242375	232.31084	
745	9.246961	-0.3887251	-3.242375	232.07199	
746	9.246961	-0.3887251	-3.242375	231.83455	
747	9.246961	-0.3887251	-3.242375	231.59775	
748	9.246961	-0.3887251	-3.242375	231.35881	
749	9.246961	-0.3887251	-3.242375	231.12267	
750	9.246961	-0.3887251	-3.242375	230.76332	
751	9.246961	-0.3887251	-3.242375	230.24455	
752	9.246961	-0.3887251	-3.242375	229.49213	
753	9.246961	-0.3887251	-3.242375	228.6276	
754	9.254058	-0.30676314	-3.2308955	227.68323	
755	9.254058	-0.30676314	-3.2308955	226.7282	
756	9.254058	-0.30676314	-3.2308955	225.776	
757	9.254058	-0.30676314	-3.2308955	224.82571	
758	9.254058	-0.30676314	-3.2308955	223.88013	
759	9.254058	-0.30676314	-3.2308955	222.67776	
760	9.254058	-0.30676314	-3.2308955	221.24582	
761	9.254058	-0.30676314	-3.2308955	219.45934	
762	9.254058	-0.30676314	-3.2308955	217.92995	
763	9.254058	-0.30676314	-3.2308955	216.36627	
764	9.254058	-0.30676314	-3.2308955	214.81241	
765	9.254058	-0.30676314	-3.2308955	213.29813	
766	9.26454	-0.21125796	-3.208435	211.40068	
767	9.26454	-0.21125796	-3.208435	209.41313	
768	9.26454	-0.21125796	-3.208435	207.36748	
769	9.26454	-0.21125796	-3.208435	205.4742	
770	9.26454	-0.21125796	-3.208435	203.57861	
771	9.26454	-0.21125796	-3.208435	201.52548	
772	9.26454	-0.21125796	-3.208435	199.18129	
773	9.284796	-0.124394186	-3.153964	196.94865	
774	9.284796	-0.124394186	-3.153964	194.99417	
775	9.284796	-0.124394186	-3.153964	193.25633	
776	9.284796	-0.124394186	-3.153964	191.3538	
777	9.284796	-0.124394186	-3.153964	189.21974	
778	9.284796	-0.124394186	-3.153964	187.28386	
779	9.284796	-0.124394186	-3.153964	185.22685	
780	9.284796	-0.124394186	-3.153964	183.32765	
781	9.284796	-0.124394186	-3.153964	181.53642	
782	9.284796	-0.124394186	-3.153964	179.37657	
783	9.284796	-0.124394186	-3.153964	176.7866	
784	9.284796	-0.124394186	-3.153964	174.43988	
785	9.289648	-0.026674401	-3.1419926	172.32347	
786	9.289648	-0.026674401	-3.1419926	170.18784	
787	9.289648	-0.026674401	-3.1419926	167.67703	
788	9.289648	-0.026674401	-3.1419926	165.43524	
789	9.289648	-0.026674401	-3.1419926	165.43524	
790	9.289648	-0.026674401	-3.1419926	161.39893	
791	9.296535	0.05322565	-3.1212168	159.32666	
792	9.296535	0.05322565	-3.1212168	156.94533	
793	9.296535	0.05322565	-3.1212168	154.91927	
794	9.296535	0.05322565	-3.1212168	153.00337	
795	9.296535	0.05322565	-3.1212168	151.21646	
796	9.296535	0.05322565	-3.1212168	149.23286	
797	9.296535	0.05322565	-3.1212168	147.22844	
798	9.296535	0.05322565	-3.1212168	144.96396	
799	9.296535	0.05322565	-3.1212168	143.06699	
800	9.296535	0.05322565	-3.1212168	141.02365	
801	9.296535	0.05322565	-3.1212168	139.21227	
802	9.296535	0.05322565	-3.1212168	137.2415	
803	9.302415	0.1191494	-3.1018167	135.29442	
804	9.302415	0.1191494	-3.1018167	133.43993	
805	9.302415	0.1191494	-3.1018167	131.84456	
806	9.302415	0.1191494	-3.1018167	130.42326	
807	9.302415	0.1191494	-3.1018167	128.65356	
808	9.302415	0.1191494	-3.1018167	126.7371	
809	9.302415	0.1191494	-3.1018167	124.73116	
810	9.302415	0.1191494	-3.1018167	122.70353	
811	9.302415	0.1191494	-3.1018167	120.9509	
812	9.302415	0.1191494	-3.1018167	119.45914	
813	9.302415	0.1191494	-3.1018167	117.60442	
814	9.302415	0.1191494	-3.1018167	115.72324	
815	9.319648	0.19137229	-3.0459702	113.79923	
816	9.319648	0.19137229	-3.0459702	111.76933	
817	9.319648	0.19137229	-3.0459702	110.12246	
818	9.319648	0.19137229	-3.0459702	108.32848	
819	9.319648	0.19137229	-3.0459702	106.18607	
820	9.319648	0.19137229	-3.0459702	103.92878	
821	9.337525	0.24307823	-2.9869568	101.80647	
822	9.337525	0.24307823	-2.9869568	99.648605	
823	9.337525	0.24307823	-2.9869568	97.423904	
824	9.337525	0.24307823	-2.9869568	94.82099	
825	9.337525	0.24307823	-2.9869568	92.29041	
826	9.337525	0.24307823	-2.9869568	89.908035	
827	9.337525	0.24307823	-2.9869568	87.48108	
828	9.337525	0.24307823	-2.9869568	84.77966	
829	9.337525	0.24307823	-2.9869568	82.00748	
830	9.337525	0.24307823	-2.9869568	79.539444	
831	9.337525	0.24307823	-2.9869568	77.19603	
832	9.337525	0.24307823	-2.9869568	74.77177	
833	9.347418	0.30532238	-2.950074	72.507545	
834	9.347418	0.30532238	-2.950074	70.54797	
835	9.347418	0.30532238	-2.950074	68.94907	
836	9.347418	0.30532238	-2.950074	67.50627	
837	9.347418	0.30532238	-2.950074	66.15755	
838	9.347418	0.30532238	-2.950074	64.70076	
839	9.347418	0.30532238	-2.950074	63.287758	
840	9.351701	0.34002107	-2.9326541	61.8616	
841	9.351701	0.34002107	-2.9326541	60.560097	
842	9.351701	0.34002107	-2.9326541	59.129066	
843	9.351701	0.34002107	-2.9326541	57.858192	
844	9.351701	0.34002107	-2.9326541	56.673252	
845	9.355512	0.36104888	-2.9179492	55.36751	
846	9.355512	0.36104888	-2.9179492	53.92191	
847	9.355512	0.36104888	-2.9179492	52.488674	
848	9.355512	0.36104888	-2.9179492	51.08296	
849	9.355512	0.36104888	-2.9179492	49.64122	
850	9.355512	0.36104888	-2.9179492	48.335293	
851	9.355512	0.36104888	-2.9179492	47.145645	
852	9.355512	0.36104888	-2.9179492	45.71617	
853	9.355512	0.36104888	-2.9179492	44.2955	
854	9.355512	0.36104888	-2.9179492	42.74321	
855	9.355512	0.36104888	-2.9179492	41.084553	
856	9.355512	0.36104888	-2.9179492	39.67197	
857	9.372707	0.3739051	-2.8605845	38.32517	
858	9.372707	0.3739051	-2.8605845	37.152782	
859	9.372707	0.3739051	-2.8605845	35.945675	
860	9.372707	0.3739051	-2.8605845	34.89699	
861	9.372707	0.3739051	-2.8605845	33.81383	
862	9.372707	0.3739051	-2.8605845	32.629	
863	9.372707	0.3739051	-2.8605845	31.437761	
864	9.380695	0.38248834	-2.8331323	30.133663	
865	9.380695	0.38248834	-2.8331323	28.765211	
866	9.380695	0.38248834	-2.8331323	27.507608	
867	9.380695	0.38248834	-2.8331323	26.314922	
868	9.380695	0.38248834	-2.8331323	25.295675	
869	9.380695	0.38248834	-2.8331323	24.501242	
870	9.380695	0.38248834	-2.8331323	23.6702	
871	9.380695	0.38248834	-2.8331323	22.693136	
872	9.380695	0.38248834	-2.8331323	21.745586	
873	9.380695	0.38248834	-2.8331323	20.908545	
874	9.380695	0.38248834	-2.8331323	19.809368	
875	9.380695	0.38248834	-2.8331323	18.883873	
876	9.385413	0.39920047	-2.8151474	17.939512	
877	9.385413	0.39920047	-2.8151474	17.099854	
878	9.385413	0.39920047	-2.8151474	16.271616	
879	9.385413	0.39920047	-2.8151474	15.442606	
880	9.385413	0.39920047	-2.8151474	14.728313	
881	9.385413	0.39920047	-2.8151474	13.913325	
882	9.385413	0.39920047	-2.8151474	12.957451	
883	9.385413	0.39920047	-2.8151474	12.004897	
884	9.385413	0.39920047	-2.8151474	11.055078	
885	9.385413	0.39920047	-2.8151474	10.227369	
886	9.385413	0.39920047	-2.8151474	9.278214	
887	9.385413	0.39920047	-2.8151474	8.445607	
888	9.390428	0.40582302	-2.7974215	7.7027016	
889	9.390428	0.40582302	-2.7974215	6.9881434	
890	9.390428	0.40582302	-2.7974215	6.354483	
891	9.390428	0.40582302	-2.7974215	5.874203	
892	9.390428	0.40582302	-2.7974215	5.40489	
893	9.390428	0.40582302	-2.7974215	4.9878626	
894	9.397235	0.3963402	-2.7758372	4.7502913	
895	9.397235	0.3963402	-2.7758372	4.390543	
896	9.397235	0.3963402	-2.7758372	4.152905	
897	9.397235	0.3963402	-2.7758372	3.915852	
898	9.397235	0.3963402	-2.7758372	3.676422	
899	9.397235	0.3963402	-2.7758372	3.4394352	
900	9.397235	0.3963402	-2.7758372	3.203192	
901	9.397235	0.3963402	-2.7758372	2.9642534	
902	9.397235	0.3963402	-2.7758372	2.9642534	
903	9.397235	0.3963402	-2.7758372	2.9642534	
904	9.397235	0.3963402	-2.7758372	2.9642534	
905	9.397235	0.3963402	-2.7758372	2.8158796	
906	9.396811	0.3948173	-2.7774932	2.8158796	
907	9.396811	0.3948173	-2.7774932	2.8763046	
908	9.396811	0.3948173	-2.7774932	2.8763046	
909	9.396811	0.3948173	-2.7774932	2.8763046	
910	9.396811	0.3948173	-2.7774932	2.8763046	
911	9.396811	0.3948173	-2.7774932	2.8763046	
912	9.398757	0.40336263	-2.7696662	2.9856431	
913	9.398757	0.40336263	-2.7696662	3.2223647	
914	9.398757	0.40336263	-2.7696662	3.4607456	
915	9.398757	0.40336263	-2.7696662	3.788868	
916	9.398757	0.40336263	-2.7696662	4.3608546	
917	9.398757	0.40336263	-2.7696662	5.3645	
918	9.398757	0.40336263	-2.7696662	6.6299477	
919	9.398757	0.40336263	-2.7696662	8.069063	
920	9.398757	0.40336263	-2.7696662	9.4205475	
921	9.398757	0.40336263	-2.7696662	10.797644	
922	9.398757	0.40336263	-2.7696662	12.395396	
923	9.398757	0.40336263	-2.7696662	14.509264	
924	9.409734	0.40442896	-2.7319818	16.933743	
925	9.409734	0.40442896	-2.7319818	19.191324	
926	9.409734	0.40442896	-2.7319818	21.172392	
927	9.409734	0.40442896	-2.7319818	23.072842	
928	9.409734	0.40442896	-2.7319818	25.135193	
929	9.409734	0.40442896	-2.7319818	27.115225	
930	9.409734	0.40442896	-2.7319818	29.02554	
931	9.409734	0.40442896	-2.7319818	30.487013	
932	9.409734	0.40442896	-2.7319818	31.917072	
933	9.409734	0.40442896	-2.7319818	33.35025	
934	9.409734	0.40442896	-2.7319818	34.869297	
935	9.409734	0.40442896	-2.7319818	36.571114	
936	9.409734	0.40442896	-2.7319818	38.241642	
937	9.4135	0.37012914	-2.7238584	39.780388	
938	9.4135	0.37012914	-2.7238584	41.208416	
939	9.4135	0.37012914	-2.7238584	42.630497	
940	9.4135	0.37012914	-2.7238584	44.054955	
941	9.4135	0.37012914	-2.7238584	45.474155	
942	9.4135	0.37012914	-2.7238584	46.797424	
943	9.411041	0.2763896	-2.7434094	48.087063	
944	9.411041	0.2763896	-2.7434094	49.417538	
945	9.411041	0.2763896	-2.7434094	50.610405	
946	9.411041	0.2763896	-2.7434094	51.806538	
947	9.411041	0.2763896	-2.7434094	52.982883	
948	9.411041	0.2763896	-2.7434094	54.048397	
949	9.411041	0.2763896	-2.7434094	55.23882	
950	9.411041	0.2763896	-2.7434094	56.419655	
951	9.411041	0.2763896	-2.7434094	57.697994	
952	9.411041	0.2763896	-2.7434094	58.997578	
953	9.411041	0.2763896	-2.7434094	60.239017	
954	9.411041	0.2763896	-2.7434094	61.368595	
955	9.406941	0.21239471	-2.763099	62.43691	
956	9.406941	0.21239471	-2.763099	63.439636	
957	9.406941	0.21239471	-2.763099	64.460236	
958	9.406941	0.21239471	-2.763099	65.69835	
959	9.406941	0.21239471	-2.763099	66.86674	
960	9.406941	0.21239471	-2.763099	68.19549	
961	9.387036	0.14220957	-2.8343797	69.6631	
962	9.387036	0.14220957	-2.8343797	70.92735	
963	9.387036	0.14220957	-2.8343797	72.38898	
964	9.387036	0.14220957	-2.8343797	73.54463	
965	9.387036	0.14220957	-2.8343797	74.86747	
966	9.387036	0.14220957	-2.8343797	76.18072	
967	9.387036	0.14220957	-2.8343797	77.60402	
968	9.387036	0.14220957	-2.8343797	79.02743	
969	9.387036	0.14220957	-2.8343797	80.70163	
970	9.387036	0.14220957	-2.8343797	82.12678	
971	9.387036	0.14220957	-2.8343797	83.546906	
972	9.387036	0.14220957	-2.8343797	85.0934	
973	9.341934	0.07836358	-2.9820325	86.63195	
974	9.341934	0.07836358	-2.9820325	88.26584	
975	9.341934	0.07836358	-2.9820325	89.9511	
976	9.341934	0.07836358	-2.9820325	91.6114	
977	9.341934	0.07836358	-2.9820325	93.19767	
978	9.341934	0.07836358	-2.9820325	94.61013	
979	9.341934	0.07836358	-2.9820325	95.96519	
980	9.341934	0.07836358	-2.9820325	97.34216	
981	9.341934	0.07836358	-2.9820325	98.6505	
982	9.341934	0.07836358	-2.9820325	99.89359	
983	9.341934	0.07836358	-2.9820325	100.89852	
984	9.341934	0.07836358	-2.9820325	101.844574	
985	9.315111	0.041964162	-3.0655065	102.567535	
986	9.315111	0.041964162	-3.0655065	102.872284	
987	9.315111	0.041964162	-3.0655065	103.11049	
988	9.315111	0.041964162	-3.0655065	103.58435	
989	9.315111	0.041964162	-3.0655065	103.58435	
990	9.315111	0.041964162	-3.0655065	103.58435	
991	9.304713	0.0132680265	-3.0971797	103.546906	
992	9.304713	0.0132680265	-3.0971797	103.546906	
993	9.304713	0.0132680265	-3.0971797	103.546906	
994	9.304713	0.0132680265	-3.0971797	103.28821	
995	9.304713	0.0132680265	-3.0971797	103.047745	
996	9.304713	0.0132680265	-3.0971797	102.679245	
997	9.304713	0.0132680265	-3.0971797	102.20473	
998	9.304713	0.0132680265	-3.0971797	101.72922	
999	9.304713	0.0132680265	-3.0971797	101.257164	
1000	9.304713	0.0132680265	-3.0971797	100.540924	
1001	9.304713	0.0132680265	-3.0971797	99.60927	
1002	9.304713	0.0132680265	-3.0971797	98.53945	
1003	9.298915	0.052802768	-3.1141255	97.0467	
1004	9.298915	0.052802768	-3.1141255	95.144295	
1005	9.298915	0.052802768	-3.1141255	93.0208	
1006	9.298915	0.052802768	-3.1141255	90.88127	
1007	9.298915	0.052802768	-3.1141255	88.74255	
1008	9.298915	0.052802768	-3.1141255	86.44896	
1009	9.298915	0.052802768	-3.1141255	84.05515	
1010	9.298915	0.052802768	-3.1141255	81.66842	
1011	9.298915	0.052802768	-3.1141255	79.484314	
1012	9.298915	0.052802768	-3.1141255	77.52433	
1013	9.298915	0.052802768	-3.1141255	75.56179	
1014	9.298915	0.052802768	-3.1141255	73.413605	
1015	9.30515	0.13218552	-3.0930738	71.43502	
1016	9.30515	0.13218552	-3.0930738	69.586296	
1017	9.30515	0.13218552	-3.0930738	68.09146	
1018	9.30515	0.13218552	-3.0930738	65.12223	
1019	9.30515	0.13218552	-3.0930738	63.458992	
1020	9.30515	0.13218552	-3.0930738	61.604725	
1021	9.313534	0.24399003	-3.0608726	60.101128	
1022	9.313534	0.24399003	-3.0608726	58.691433	
1023	9.313534	0.24399003	-3.0608726	57.39054	
1024	9.313534	0.24399003	-3.0608726	56.08322	
1025	9.313534	0.24399003	-3.0608726	54.52249	
1026	9.313534	0.24399003	-3.0608726	52.987602	
1027	9.313534	0.24399003	-3.0608726	51.195107	
1028	9.313534	0.24399003	-3.0608726	49.659065	
1029	9.313534	0.24399003	-3.0608726	48.224266	
1030	9.313534	0.24399003	-3.0608726	47.033813	
1031	9.313534	0.24399003	-3.0608726	45.73905	
1032	9.313534	0.24399003	-3.0608726	44.559574	
1033	9.321136	0.33398134	-3.0290687	43.2337	
1034	9.321136	0.33398134	-3.0290687	43.2337	
1035	9.321136	0.33398134	-3.0290687	40.86338	
1036	9.321136	0.33398134	-3.0290687	39.66927	
1037	9.321136	0.33398134	-3.0290687	38.4809	
1038	9.321136	0.33398134	-3.0290687	38.4809	
1039	9.3233595	0.4074653	-3.0131931	36.5448	
1040	9.3233595	0.4074653	-3.0131931	35.658237	
1041	9.3233595	0.4074653	-3.0131931	34.872948	
1042	9.3233595	0.4074653	-3.0131931	34.045067	
1043	9.3233595	0.4074653	-3.0131931	33.152885	
1044	9.3233595	0.4074653	-3.0131931	32.317276	
1045	9.3233595	0.4074653	-3.0131931	31.605932	
1046	9.3233595	0.4074653	-3.0131931	30.722048	
1047	9.3233595	0.4074653	-3.0131931	30.055765	
1048	9.3233595	0.4074653	-3.0131931	29.183884	
1049	9.3233595	0.4074653	-3.0131931	28.393684	
1050	9.3233595	0.4074653	-3.0131931	27.55748	
1051	9.342498	0.44301397	-2.9481966	27.55748	
1052	9.342498	0.44301397	-2.9481966	26.009317	
1053	9.342498	0.44301397	-2.9481966	25.297148	
1054	9.342498	0.44301397	-2.9481966	25.297148	
1055	9.342498	0.44301397	-2.9481966	24.002691	
1056	9.342498	0.44301397	-2.9481966	23.290085	
1057	9.342498	0.44301397	-2.9481966	22.570957	
1058	9.342498	0.44301397	-2.9481966	22.570957	
1059	9.342498	0.44301397	-2.9481966	21.031029	
1060	9.342498	0.44301397	-2.9481966	21.031029	
1061	9.342498	0.44301397	-2.9481966	19.233866	
1062	9.342498	0.44301397	-2.9481966	18.298197	
1063	9.342498	0.44301397	-2.9481966	18.298197	
1064	9.353036	0.45156506	-2.913279	16.856281	
1065	9.353036	0.45156506	-2.913279	16.138895	
1066	9.353036	0.45156506	-2.913279	15.4243765	
1067	9.353036	0.45156506	-2.913279	14.71967	
1068	9.353036	0.45156506	-2.913279	14.199969	
1069	9.353036	0.4525568	-2.8970294	13.726938	
1070	9.358034	0.4525568	-2.8970294	13.247216	
1071	9.358034	0.4525568	-2.8970294	12.7727375	
1072	9.358034	0.4525568	-2.8970294	12.296321	
1073	9.358034	0.4525568	-2.8970294	12.296321	
1074	9.358034	0.4525568	-2.8970294	11.591148	
1075	9.358034	0.4525568	-2.8970294	11.591148	
1076	9.358034	0.4525568	-2.8970294	11.284536	
1077	9.358034	0.4525568	-2.8970294	11.050085	
1078	9.358034	0.4525568	-2.8970294	10.813723	
